name,type,weight
理科大楼_7538,1,29
理科大楼_7539,1,47
理科大楼_7540,1,16
理科大楼_7541,1,50
理科大楼_7542,1,37
理科大楼_7543,1,50
理科大楼_7544,1,17
理科大楼_7545,1,36
理科大楼_7546,1,22
理科大楼_7547,1,34
理科大楼_7548,1,29
理科大楼_7549,1,22
理科大楼_7550,1,40
理科大楼_7551,1,8
理科大楼_7552,1,7
理科大楼_7553,1,5
理科大楼_7554,1,33
理科大楼_7555,1,23
理科大楼_7556,1,34
理科大楼_7557,1,34
理科大楼_7558,1,19
理科大楼_7559,1,26
理科大楼_7560,1,40
理科大楼_7561,1,34
理科大楼_7562,1,45
理科大楼_7563,1,48
理科大楼_7564,1,26
理科大楼_7565,1,14
理科大楼_7566,1,11
理科大楼_7567,1,16
理科大楼_7568,1,24
理科大楼_7569,1,30
理科大楼_7570,1,19
理科大楼_7571,1,47
理科大楼_7572,1,39
理科大楼_7573,1,9
理科大楼_7574,1,12
理科大楼_7575,1,17
理科大楼_7576,1,23
理科大楼_7577,1,22
理科大楼_7578,1,38
理科大楼_7579,1,8
理科大楼_7580,1,29
理科大楼_7581,1,14
理科大楼_7582,1,26
理科大楼_7583,1,47
理科大楼_7584,1,39
理科大楼_7585,1,45
理科大楼_7586,1,7
理科大楼_7587,1,5
理科大楼_7588,1,16
理科大楼_7589,1,32
理科大楼_7590,1,34
理科大楼_7591,1,49
理科大楼_7592,1,12
理科大楼_7593,1,49
理科大楼_7594,1,21
理科大楼_7595,1,40
理科大楼_7596,1,35
理科大楼_7597,1,36
理科大楼_7598,1,12
理科大楼_7599,1,11
理科大楼_7600,1,49
理科大楼_7601,1,42
理科大楼_7602,1,36
理科大楼_7603,1,47
理科大楼_7604,1,27
理科大楼_7605,1,28
理科大楼_7606,1,36
理科大楼_7607,1,13
理科大楼_7608,1,46
理科大楼_7609,1,47
理科大楼_7610,1,12
理科大楼_7611,1,28
理科大楼_7612,1,5
理科大楼_7613,1,20
理科大楼_7614,1,33
理科大楼_7615,1,15
理科大楼_7616,1,10
理科大楼_7617,1,37
理科大楼_7618,1,45
理科大楼_7619,1,18
理科大楼_7620,1,47
理科大楼_7621,1,16
理科大楼_7622,1,21
理科大楼_7623,1,15
理科大楼_7624,1,30
理科大楼_7625,1,17
理科大楼_7626,1,20
理科大楼_7627,1,37
理科大楼_7628,1,10
理科大楼_7629,1,42
理科大楼_7630,1,43
理科大楼_7631,1,27
理科大楼_7632,1,31
理科大楼_7633,1,42
理科大楼_7634,1,35
理科大楼_7635,1,40
理科大楼_7636,1,6
理科大楼_7637,1,23
理科大楼_7638,1,27
理科大楼_7639,1,16
理科大楼_7640,1,9
理科大楼_7641,1,37
理科大楼_7642,1,44
理科大楼_7643,1,28
理科大楼_7644,1,21
理科大楼_7645,1,45
理科大楼_7646,1,49
理科大楼_7647,1,37
理科大楼_7648,1,48
理科大楼_7649,1,9
理科大楼_7650,1,13
理科大楼_7651,1,15
理科大楼_7652,1,44
理科大楼_7653,1,47
理科大楼_7654,1,30
理科大楼_7655,1,43
理科大楼_7656,1,5
理科大楼_7657,1,16
理科大楼_7658,1,29
理科大楼_7659,1,50
理科大楼_7660,1,5
理科大楼_7661,1,33
理科大楼_7662,1,30
理科大楼_7663,1,47
理科大楼_7664,1,23
理科大楼_7665,1,31
理科大楼_7666,1,5
理科大楼_7667,1,24
理科大楼_7668,1,18
理科大楼_7669,1,30
理科大楼_7670,1,33
理科大楼_7671,1,6
理科大楼_7672,1,39
理科大楼_7673,1,14
理科大楼_7674,1,37
理科大楼_7675,1,36
理科大楼_7676,1,25
理科大楼_7677,1,42
理科大楼_7678,1,9
理科大楼_7679,1,7
理科大楼_7680,1,10
理科大楼_7681,1,42
理科大楼_7682,1,50
理科大楼_7683,1,20
理科大楼_7684,1,23
理科大楼_7685,1,7
理科大楼_7686,1,17
理科大楼_7687,1,9
理科大楼_7688,1,24
理科大楼_7689,1,5
理科大楼_7690,1,34
理科大楼_7691,1,50
理科大楼_7692,1,13
理科大楼_7693,1,18
理科大楼_7694,1,35
理科大楼_7695,1,13
理科大楼_7696,1,27
理科大楼_7697,1,43
理科大楼_7698,1,29
理科大楼_7699,1,41
理科大楼_7700,1,7
理科大楼_7701,1,34
理科大楼_7702,1,21
理科大楼_7703,1,13
理科大楼_7704,1,50
理科大楼_7705,1,6
理科大楼_7706,1,7
理科大楼_7707,1,11
理科大楼_7708,1,7
理科大楼_7709,1,45
理科大楼_7710,1,35
理科大楼_7711,1,31
理科大楼_7712,1,11
理科大楼_7713,1,43
理科大楼_7714,1,28
理科大楼_7715,1,42
理科大楼_7716,1,49
理科大楼_7717,1,22
理科大楼_7718,1,37
理科大楼_7719,1,22
理科大楼_7720,1,15
理科大楼_7721,1,7
理科大楼_7722,1,44
理科大楼_7723,1,27
理科大楼_7724,1,23
理科大楼_7725,1,10
理科大楼_7726,1,42
理科大楼_7727,1,50
理科大楼_7728,1,43
理科大楼_7729,1,7
理科大楼_7730,1,34
理科大楼_7731,1,5
理科大楼_7732,1,44
理科大楼_7733,1,7
理科大楼_7734,1,45
理科大楼_7735,1,50
理科大楼_7736,1,43
理科大楼_7737,1,44
理科大楼_7738,1,8
理科大楼_7739,1,11
理科大楼_7740,1,30
理科大楼_7741,1,47
理科大楼_7742,1,21
理科大楼_7743,1,24
理科大楼_7744,1,47
理科大楼_7745,1,18
理科大楼_7746,1,21
理科大楼_7747,1,50
理科大楼_7748,1,13
理科大楼_7749,1,32
理科大楼_7750,1,7
理科大楼_7751,1,18
理科大楼_7752,1,40
理科大楼_7753,1,30
理科大楼_7754,1,17
理科大楼_7755,1,36
理科大楼_7756,1,26
理科大楼_7757,1,13
理科大楼_7758,1,39
理科大楼_7759,1,27
理科大楼_7760,1,28
理科大楼_7761,1,48
理科大楼_7762,1,26
理科大楼_7763,1,29
理科大楼_7764,1,34
理科大楼_7765,1,35
理科大楼_7766,1,30
理科大楼_7767,1,49
理科大楼_7768,1,48
理科大楼_7769,1,42
理科大楼_7770,1,44
理科大楼_7771,1,39
理科大楼_7772,1,39
理科大楼_7773,1,32
理科大楼_7774,1,26
理科大楼_7775,1,35
理科大楼_7776,1,45
理科大楼_7777,1,33
理科大楼_7778,1,8
理科大楼_7779,1,45
理科大楼_7780,1,38
理科大楼_7781,1,22
理科大楼_7782,1,17
理科大楼_7783,1,47
理科大楼_7784,1,41
理科大楼_7785,1,49
理科大楼_7786,1,23
理科大楼_7787,1,36
理科大楼_7788,1,26
理科大楼_7789,1,48
理科大楼_7790,1,33
理科大楼_7791,1,15
理科大楼_7792,1,5
理科大楼_7793,1,47
理科大楼_7794,1,22
理科大楼_7795,1,12
理科大楼_7796,1,27
理科大楼_7797,1,27
理科大楼_7798,1,38
理科大楼_7799,1,46
理科大楼_7800,1,44
理科大楼_7801,1,27
理科大楼_7802,1,10
理科大楼_7803,1,42
理科大楼_7804,1,18
理科大楼_7805,1,46
理科大楼_7806,1,19
理科大楼_7807,1,50
理科大楼_7808,1,6
理科大楼_7809,1,20
理科大楼_7810,1,8
理科大楼_7811,1,35
理科大楼_7812,1,46
理科大楼_7813,1,45
理科大楼_7814,1,8
理科大楼_7815,1,34
理科大楼_7816,1,12
理科大楼_7817,1,24
理科大楼_7818,1,36
理科大楼_7819,1,49
理科大楼_7820,1,8
理科大楼_7821,1,18
理科大楼_7822,1,10
理科大楼_7823,1,33
理科大楼_7824,1,42
理科大楼_7825,1,8
理科大楼_7826,1,49
理科大楼_7827,1,31
理科大楼_7828,1,11
理科大楼_7829,1,33
理科大楼_7830,1,18
理科大楼_7831,1,15
理科大楼_7832,1,21
理科大楼_7833,1,9
理科大楼_7834,1,42
理科大楼_7835,1,27
理科大楼_7836,1,42
理科大楼_7837,1,32
理科大楼_7838,1,15
理科大楼_7839,1,11
理科大楼_7840,1,31
理科大楼_7841,1,48
理科大楼_7842,1,27
理科大楼_7843,1,10
理科大楼_7844,1,42
理科大楼_7845,1,38
理科大楼_7846,1,8
理科大楼_7847,1,40
理科大楼_7848,1,12
理科大楼_7849,1,46
理科大楼_7850,1,31
理科大楼_7851,1,28
理科大楼_7852,1,36
理科大楼_7853,1,14
理科大楼_7854,1,8
理科大楼_7855,1,24
理科大楼_7856,1,25
理科大楼_7857,1,5
理科大楼_7858,1,20
理科大楼_7859,1,9
理科大楼_7860,1,6
理科大楼_7861,1,45
理科大楼_7862,1,30
理科大楼_7863,1,17
理科大楼_7864,1,28
理科大楼_7865,1,35
理科大楼_7866,1,20
理科大楼_7867,1,50
理科大楼_7868,1,29
理科大楼_7869,1,50
理科大楼_7870,1,8
理科大楼_7871,1,8
理科大楼_7872,1,44
理科大楼_7873,1,43
理科大楼_7874,1,16
理科大楼_7875,1,43
理科大楼_7876,1,31
理科大楼_7877,1,24
理科大楼_7878,1,33
理科大楼_7879,1,17
理科大楼_7880,1,43
理科大楼_7881,1,46
理科大楼_7882,1,28
理科大楼_7883,1,40
理科大楼_7884,1,48
理科大楼_7885,1,35
理科大楼_7886,1,9
理科大楼_7887,1,6
理科大楼_7888,1,14
理科大楼_7889,1,11
理科大楼_7890,1,14
理科大楼_7891,1,43
理科大楼_7892,1,23
理科大楼_7893,1,31
理科大楼_7894,1,38
理科大楼_7895,1,41
理科大楼_7896,1,17
理科大楼_7897,1,26
理科大楼_7898,1,40
理科大楼_7899,1,31
理科大楼_7900,1,9
理科大楼_7901,1,41
理科大楼_7902,1,42
理科大楼_7903,1,19
理科大楼_7904,1,6
理科大楼_7905,1,15
理科大楼_7906,1,30
理科大楼_7907,1,8
理科大楼_7908,1,9
理科大楼_7909,1,8
理科大楼_7910,1,28
理科大楼_7911,1,27
理科大楼_7912,1,36
理科大楼_7913,1,9
理科大楼_7914,1,17
理科大楼_7915,1,47
理科大楼_7916,1,37
理科大楼_7917,1,45
理科大楼_7918,1,22
理科大楼_7919,1,29
理科大楼_7920,1,46
理科大楼_7921,1,31
理科大楼_7922,1,23
理科大楼_7923,1,24
理科大楼_7924,1,7
理科大楼_7925,1,42
理科大楼_7926,1,41
理科大楼_7927,1,9
理科大楼_7928,1,18
理科大楼_7929,1,42
理科大楼_7930,1,28
理科大楼_7931,1,22
理科大楼_7932,1,14
理科大楼_7933,1,32
理科大楼_7934,1,31
理科大楼_7935,1,44
理科大楼_7936,1,33
理科大楼_7937,1,28
理科大楼_7938,1,6
理科大楼_7939,1,7
理科大楼_7940,1,16
理科大楼_7941,1,41
理科大楼_7942,1,48
理科大楼_7943,1,17
理科大楼_7944,1,33
理科大楼_7945,1,21
理科大楼_7946,1,31
理科大楼_7947,1,43
理科大楼_7948,1,35
理科大楼_7949,1,16
理科大楼_7950,1,49
理科大楼_7951,1,5
理科大楼_7952,1,18
理科大楼_7953,1,28
理科大楼_7954,1,15
理科大楼_7955,1,14
理科大楼_7956,1,48
理科大楼_7957,1,39
理科大楼_7958,1,45
理科大楼_7959,1,10
理科大楼_7960,1,35
理科大楼_7961,1,31
理科大楼_7962,1,41
理科大楼_7963,1,42
理科大楼_7964,1,46
理科大楼_7965,1,20
理科大楼_7966,1,32
理科大楼_7967,1,24
理科大楼_7968,1,45
理科大楼_7969,1,16
理科大楼_7970,1,45
理科大楼_7971,1,42
理科大楼_7972,1,15
理科大楼_7973,1,20
理科大楼_7974,1,17
理科大楼_7975,1,14
理科大楼_7976,1,32
理科大楼_7977,1,46
理科大楼_7978,1,45
理科大楼_7979,1,5
理科大楼_7980,1,11
理科大楼_7981,1,9
理科大楼_7982,1,22
理科大楼_7983,1,46
理科大楼_7984,1,9
理科大楼_7985,1,10
理科大楼_7986,1,21
理科大楼_7987,1,12
理科大楼_7988,1,33
理科大楼_7989,1,22
理科大楼_7990,1,29
理科大楼_7991,1,38
理科大楼_7992,1,47
理科大楼_7993,1,24
理科大楼_7994,1,23
理科大楼_7995,1,7
理科大楼_7996,1,5
理科大楼_7997,1,15
理科大楼_7998,1,29
理科大楼_7999,1,15
理科大楼_8000,1,49
理科大楼_8001,1,5
理科大楼_8002,1,21
理科大楼_8003,1,21
理科大楼_8004,1,39
理科大楼_8005,1,5
理科大楼_8006,1,24
理科大楼_8007,1,9
理科大楼_8008,1,29
理科大楼_8009,1,18
理科大楼_8010,1,22
理科大楼_8011,1,7
理科大楼_8012,1,14
理科大楼_8013,1,18
理科大楼_8014,1,26
理科大楼_8015,1,16
理科大楼_8016,1,41
理科大楼_8017,1,16
理科大楼_8018,1,22
理科大楼_8019,1,21
理科大楼_8020,1,19
理科大楼_8021,1,47
理科大楼_8022,1,44
理科大楼_8023,1,41
理科大楼_8024,1,45
理科大楼_8025,1,20
理科大楼_8026,1,43
理科大楼_8027,1,48
理科大楼_8028,1,15
理科大楼_8029,1,17
理科大楼_8030,1,6
理科大楼_8031,1,30
理科大楼_8032,1,21
理科大楼_8033,1,6
理科大楼_8034,1,47
理科大楼_8035,1,38
理科大楼_8036,1,12
理科大楼_8037,1,17
理科大楼_8038,1,36
理科大楼_8039,1,30
理科大楼_8040,1,22
理科大楼_8041,1,33
理科大楼_8042,1,14
理科大楼_8043,1,19
理科大楼_8044,1,46
理科大楼_8045,1,40
理科大楼_8046,1,23
理科大楼_8047,1,34
理科大楼_8048,1,24
理科大楼_8049,1,27
理科大楼_8050,1,36
理科大楼_8051,1,49
理科大楼_8052,1,12
理科大楼_8053,1,17
理科大楼_8054,1,21
理科大楼_8055,1,48
理科大楼_8056,1,47
理科大楼_8057,1,29
理科大楼_8058,1,28
理科大楼_8059,1,38
理科大楼_8060,1,10
理科大楼_8061,1,20
理科大楼_8062,1,6
理科大楼_8063,1,19
理科大楼_8064,1,25
理科大楼_8065,1,26
理科大楼_8066,1,30
理科大楼_8067,1,11
理科大楼_8068,1,15
理科大楼_8069,1,29
理科大楼_8070,1,8
理科大楼_8071,1,18
理科大楼_8072,1,10
理科大楼_8073,1,11
理科大楼_8074,1,49
理科大楼_8075,1,38
理科大楼_8076,1,42
理科大楼_8077,1,21
理科大楼_8078,1,38
理科大楼_8079,1,15
理科大楼_8080,1,34
理科大楼_8081,1,8
理科大楼_8082,1,19
理科大楼_8083,1,46
理科大楼_8084,1,22
理科大楼_8085,1,15
理科大楼_8086,1,42
理科大楼_8087,1,22
理科大楼_8088,1,26
理科大楼_8089,1,49
理科大楼_8090,1,41
理科大楼_8091,1,48
理科大楼_8092,1,5
理科大楼_8093,1,34
理科大楼_8094,1,30
理科大楼_8095,1,14
理科大楼_8096,1,16
理科大楼_8097,1,40
理科大楼_8098,1,27
理科大楼_8099,1,8
理科大楼_8100,1,12
理科大楼_8101,1,9
理科大楼_8102,1,47
理科大楼_8103,1,20
理科大楼_8104,1,29
理科大楼_8105,1,19
理科大楼_8106,1,45
理科大楼_8107,1,50
理科大楼_8108,1,28
理科大楼_8109,1,6
理科大楼_8110,1,32
理科大楼_8111,1,9
理科大楼_8112,1,11
理科大楼_8113,1,29
理科大楼_8114,1,46
理科大楼_8115,1,13
理科大楼_8116,1,24
理科大楼_8117,1,23
理科大楼_8118,1,42
理科大楼_8119,1,19
理科大楼_8120,1,43
理科大楼_8121,1,24
理科大楼_8122,1,6
理科大楼_8123,1,9
理科大楼_8124,1,10
理科大楼_8125,1,14
理科大楼_8126,1,49
理科大楼_8127,1,24
理科大楼_8128,1,44
理科大楼_8129,1,25
理科大楼_8130,1,12
理科大楼_8131,1,28
理科大楼_8132,1,42
理科大楼_8133,1,47
理科大楼_8134,1,10
理科大楼_8135,1,19
理科大楼_8136,1,15
理科大楼_8137,1,8
理科大楼_8138,1,15
理科大楼_8139,1,15
理科大楼_8140,1,49
理科大楼_8141,1,50
理科大楼_8142,1,5
理科大楼_8143,1,42
理科大楼_8144,1,7
理科大楼_8145,1,50
理科大楼_8146,1,32
理科大楼_8147,1,36
理科大楼_8148,1,40
理科大楼_8149,1,37
理科大楼_8150,1,42
理科大楼_8151,1,36
理科大楼_8152,1,14
理科大楼_8153,1,28
理科大楼_8154,1,42
理科大楼_8155,1,39
理科大楼_8156,1,42
理科大楼_8157,1,45
理科大楼_8158,1,43
理科大楼_8159,1,15
理科大楼_8160,1,32
理科大楼_8161,1,29
理科大楼_8162,1,29
理科大楼_8163,1,35
理科大楼_8164,1,39
理科大楼_8165,1,43
理科大楼_8166,1,8
理科大楼_8167,1,39
理科大楼_8168,1,13
理科大楼_8169,1,25
理科大楼_8170,1,15
理科大楼_8171,1,31
理科大楼_8172,1,39
理科大楼_8173,1,17
理科大楼_8174,1,48
理科大楼_8175,1,37
理科大楼_8176,1,43
理科大楼_8177,1,9
理科大楼_8178,1,25
理科大楼_8179,1,8
理科大楼_8180,1,19
理科大楼_8181,1,6
理科大楼_8182,1,39
理科大楼_8183,1,45
理科大楼_8184,1,31
理科大楼_8185,1,48
理科大楼_8186,1,29
理科大楼_8187,1,16
理科大楼_8188,1,49
理科大楼_8189,1,40
理科大楼_8190,1,19
理科大楼_8191,1,29
理科大楼_8192,1,15
理科大楼_8193,1,34
理科大楼_8194,1,35
理科大楼_8195,1,42
理科大楼_8196,1,7
理科大楼_8197,1,36
理科大楼_8198,1,7
理科大楼_8199,1,36
理科大楼_8200,1,32
理科大楼_8201,1,10
理科大楼_8202,1,48
理科大楼_8203,1,20
理科大楼_8204,1,14
理科大楼_8205,1,44
理科大楼_8206,1,50
理科大楼_8207,1,49
理科大楼_8208,1,42
理科大楼_8209,1,23
理科大楼_8210,1,5
理科大楼_8211,1,45
理科大楼_8212,1,10
理科大楼_8213,1,27
理科大楼_8214,1,31
理科大楼_8215,1,30
理科大楼_8216,1,33
理科大楼_8217,1,35
理科大楼_8218,1,27
理科大楼_8219,1,38
理科大楼_8220,1,38
理科大楼_8221,1,22
理科大楼_8222,1,18
理科大楼_8223,1,12
理科大楼_8224,1,21
理科大楼_8225,1,19
理科大楼_8226,1,44
理科大楼_8227,1,41
理科大楼_8228,1,21
理科大楼_8229,1,29
理科大楼_8230,1,37
理科大楼_8231,1,22
理科大楼_8232,1,18
理科大楼_8233,1,45
理科大楼_8234,1,42
理科大楼_8235,1,17
理科大楼_8236,1,32
理科大楼_8237,1,48
理科大楼_8238,1,42
理科大楼_8239,1,34
理科大楼_8240,1,42
理科大楼_8241,1,49
理科大楼_8242,1,16
理科大楼_8243,1,31
理科大楼_8244,1,21
理科大楼_8245,1,21
理科大楼_8246,1,36
理科大楼_8247,1,8
理科大楼_8248,1,6
理科大楼_8249,1,30
理科大楼_8250,1,25
理科大楼_8251,1,49
理科大楼_8252,1,46
理科大楼_8253,1,49
理科大楼_8254,1,7
理科大楼_8255,1,9
理科大楼_8256,1,17
理科大楼_8257,1,17
理科大楼_8258,1,22
理科大楼_8259,1,41
理科大楼_8260,1,31
理科大楼_8261,1,38
理科大楼_8262,1,22
理科大楼_8263,1,38
理科大楼_8264,1,9
理科大楼_8265,1,46
理科大楼_8266,1,42
理科大楼_8267,1,19
理科大楼_8268,1,23
理科大楼_8269,1,46
理科大楼_8270,1,26
理科大楼_8271,1,9
理科大楼_8272,1,44
理科大楼_8273,1,6
理科大楼_8274,1,39
理科大楼_8275,1,28
理科大楼_8276,1,19
理科大楼_8277,1,29
理科大楼_8278,1,16
理科大楼_8279,1,49
理科大楼_8280,1,40
理科大楼_8281,1,13
理科大楼_8282,1,26
理科大楼_8283,1,29
理科大楼_8284,1,39
理科大楼_8285,1,39
理科大楼_8286,1,50
理科大楼_8287,1,47
理科大楼_8288,1,41
理科大楼_8289,1,40
理科大楼_8290,1,24
理科大楼_8291,1,29
理科大楼_8292,1,12
理科大楼_8293,1,10
理科大楼_8294,1,7
理科大楼_8295,1,31
理科大楼_8296,1,40
理科大楼_8297,1,14
理科大楼_8298,1,7
理科大楼_8299,1,20
理科大楼_8300,1,18
理科大楼_8301,1,30
理科大楼_8302,1,44
理科大楼_8303,1,8
理科大楼_8304,1,26
理科大楼_8305,1,29
理科大楼_8306,1,19
理科大楼_8307,1,50
理科大楼_8308,1,44
理科大楼_8309,1,26
理科大楼_8310,1,43
理科大楼_8311,1,19
理科大楼_8312,1,27
理科大楼_8313,1,43
理科大楼_8314,1,8
理科大楼_8315,1,38
理科大楼_8316,1,18
理科大楼_8317,1,20
理科大楼_8318,1,46
理科大楼_8319,1,13
理科大楼_8320,1,36
理科大楼_8321,1,10
理科大楼_8322,1,42
理科大楼_8323,1,15
理科大楼_8324,1,10
理科大楼_8325,1,49
理科大楼_8326,1,38
理科大楼_8327,1,46
理科大楼_8328,1,39
理科大楼_8329,1,33
理科大楼_8330,1,42
理科大楼_8331,1,41
理科大楼_8332,1,42
理科大楼_8333,1,15
理科大楼_8334,1,29
理科大楼_8335,1,39
理科大楼_8336,1,18
理科大楼_8337,1,23
理科大楼_8338,1,50
理科大楼_8339,1,31
理科大楼_8340,1,23
理科大楼_8341,1,23
理科大楼_8342,1,24
理科大楼_8343,1,41
理科大楼_8344,1,39
理科大楼_8345,1,8
理科大楼_8346,1,19
理科大楼_8347,1,44
理科大楼_8348,1,35
理科大楼_8349,1,15
理科大楼_8350,1,10
理科大楼_8351,1,8
理科大楼_8352,1,22
理科大楼_8353,1,24
理科大楼_8354,1,27
理科大楼_8355,1,34
理科大楼_8356,1,31
理科大楼_8357,1,50
理科大楼_8358,1,10
理科大楼_8359,1,26
理科大楼_8360,1,41
理科大楼_8361,1,25
理科大楼_8362,1,24
理科大楼_8363,1,38
理科大楼_8364,1,40
理科大楼_8365,1,27
理科大楼_8366,1,43
理科大楼_8367,1,14
理科大楼_8368,1,31
理科大楼_8369,1,49
理科大楼_8370,1,31
理科大楼_8371,1,37
理科大楼_8372,1,30
理科大楼_8373,1,22
理科大楼_8374,1,15
理科大楼_8375,1,48
理科大楼_8376,1,13
理科大楼_8377,1,33
理科大楼_8378,1,12
理科大楼_8379,1,44
理科大楼_8380,1,17
理科大楼_8381,1,8
理科大楼_8382,1,36
理科大楼_8383,1,45
理科大楼_8384,1,23
理科大楼_8385,1,10
理科大楼_8386,1,42
理科大楼_8387,1,7
理科大楼_8388,1,8
理科大楼_8389,1,47
理科大楼_8390,1,40
理科大楼_8391,1,36
理科大楼_8392,1,43
理科大楼_8393,1,39
理科大楼_8394,1,16
理科大楼_8395,1,38
理科大楼_8396,1,22
理科大楼_8397,1,7
理科大楼_8398,1,39
理科大楼_8399,1,42
理科大楼_8400,1,16
理科大楼_8401,1,10
理科大楼_8402,1,9
理科大楼_8403,1,13
理科大楼_8404,1,20
理科大楼_8405,1,13
理科大楼_8406,1,46
理科大楼_8407,1,17
理科大楼_8408,1,32
理科大楼_8409,1,12
理科大楼_8410,1,24
理科大楼_8411,1,49
理科大楼_8412,1,28
理科大楼_8413,1,43
理科大楼_8414,1,14
理科大楼_8415,1,33
理科大楼_8416,1,19
理科大楼_8417,1,46
理科大楼_8418,1,8
理科大楼_8419,1,35
理科大楼_8420,1,13
理科大楼_8421,1,15
理科大楼_8422,1,39
理科大楼_8423,1,33
理科大楼_8424,1,23
理科大楼_8425,1,22
理科大楼_8426,1,9
理科大楼_8427,1,9
理科大楼_8428,1,17
理科大楼_8429,1,26
理科大楼_8430,1,28
理科大楼_8431,1,31
理科大楼_8432,1,39
理科大楼_8433,1,12
理科大楼_8434,1,20
理科大楼_8435,1,22
理科大楼_8436,1,15
理科大楼_8437,1,49
理科大楼_8438,1,26
理科大楼_8439,1,16
理科大楼_8440,1,25
理科大楼_8441,1,31
理科大楼_8442,1,39
理科大楼_8443,1,25
理科大楼_8444,1,44
理科大楼_8445,1,9
理科大楼_8446,1,48
理科大楼_8447,1,45
理科大楼_8448,1,8
理科大楼_8449,1,39
理科大楼_8450,1,12
理科大楼_8451,1,24
理科大楼_8452,1,5
理科大楼_8453,1,22
理科大楼_8454,1,49
理科大楼_8455,1,18
理科大楼_8456,1,46
理科大楼_8457,1,35
理科大楼_8458,1,17
理科大楼_8459,1,43
理科大楼_8460,1,16
理科大楼_8461,1,35
理科大楼_8462,1,7
理科大楼_8463,1,11
理科大楼_8464,1,38
理科大楼_8465,1,41
理科大楼_8466,1,34
理科大楼_8467,1,13
理科大楼_8468,1,9
理科大楼_8469,1,22
理科大楼_8470,1,10
理科大楼_8471,1,29
理科大楼_8472,1,10
理科大楼_8473,1,30
理科大楼_8474,1,43
理科大楼_8475,1,26
理科大楼_8476,1,29
理科大楼_8477,1,21
理科大楼_8478,1,33
理科大楼_8479,1,10
理科大楼_8480,1,46
理科大楼_8481,1,18
理科大楼_8482,1,50
理科大楼_8483,1,30
理科大楼_8484,1,15
理科大楼_8485,1,9
理科大楼_8486,1,21
理科大楼_8487,1,46
理科大楼_8488,1,18
理科大楼_8489,1,25
理科大楼_8490,1,21
理科大楼_8491,1,32
理科大楼_8492,1,10
理科大楼_8493,1,27
理科大楼_8494,1,14
理科大楼_8495,1,27
理科大楼_8496,1,11
理科大楼_8497,1,9
理科大楼_8498,1,48
理科大楼_8499,1,40
理科大楼_8500,1,39
理科大楼_8501,1,13
理科大楼_8502,1,26
理科大楼_8503,1,24
理科大楼_8504,1,41
理科大楼_8505,1,22
理科大楼_8506,1,44
理科大楼_8507,1,10
理科大楼_8508,1,47
理科大楼_8509,1,46
理科大楼_8510,1,49
理科大楼_8511,1,35
理科大楼_8512,1,6
理科大楼_8513,1,47
理科大楼_8514,1,12
理科大楼_8515,1,9
理科大楼_8516,1,22
理科大楼_8517,1,15
理科大楼_8518,1,33
理科大楼_8519,1,40
理科大楼_8520,1,34
理科大楼_8521,1,22
理科大楼_8522,1,6
理科大楼_8523,1,47
理科大楼_8524,1,35
理科大楼_8525,1,37
理科大楼_8526,1,19
理科大楼_8527,1,27
理科大楼_8528,1,45
理科大楼_8529,1,47
理科大楼_8530,1,31
理科大楼_8531,1,38
理科大楼_8532,1,10
理科大楼_8533,1,12
理科大楼_8534,1,21
理科大楼_8535,1,20
理科大楼_8536,1,34
理科大楼_8537,1,30
理科大楼_8538,1,11
理科大楼_8539,1,10
理科大楼_8540,1,12
理科大楼_8541,1,40
理科大楼_8542,1,21
理科大楼_8543,1,50
理科大楼_8544,1,11
理科大楼_8545,1,8
理科大楼_8546,1,33
理科大楼_8547,1,25
理科大楼_8548,1,34
理科大楼_8549,1,6
理科大楼_8550,1,50
理科大楼_8551,1,24
理科大楼_8552,1,5
理科大楼_8553,1,11
理科大楼_8554,1,7
理科大楼_8555,1,11
理科大楼_8556,1,20
理科大楼_8557,1,20
理科大楼_8558,1,33
理科大楼_8559,1,26
理科大楼_8560,1,18
理科大楼_8561,1,30
理科大楼_8562,1,41
理科大楼_8563,1,15
理科大楼_8564,1,31
理科大楼_8565,1,44
理科大楼_8566,1,17
理科大楼_8567,1,48
理科大楼_8568,1,50
理科大楼_8569,1,43
理科大楼_8570,1,32
理科大楼_8571,1,29
理科大楼_8572,1,43
理科大楼_8573,1,49
理科大楼_8574,1,21
理科大楼_8575,1,16
理科大楼_8576,1,44
理科大楼_8577,1,24
理科大楼_8578,1,28
理科大楼_8579,1,15
理科大楼_8580,1,27
理科大楼_8581,1,50
理科大楼_8582,1,20
理科大楼_8583,1,9
理科大楼_8584,1,20
理科大楼_8585,1,9
理科大楼_8586,1,31
理科大楼_8587,1,17
理科大楼_8588,1,20
理科大楼_8589,1,17
理科大楼_8590,1,40
理科大楼_8591,1,41
理科大楼_8592,1,35
理科大楼_8593,1,13
理科大楼_8594,1,44
理科大楼_8595,1,5
理科大楼_8596,1,43
理科大楼_8597,1,31
理科大楼_8598,1,22
理科大楼_8599,1,46
理科大楼_8600,1,25
理科大楼_8601,1,42
理科大楼_8602,1,50
理科大楼_8603,1,8
理科大楼_8604,1,17
理科大楼_8605,1,49
理科大楼_8606,1,50
理科大楼_8607,1,34
理科大楼_8608,1,36
理科大楼_8609,1,22
理科大楼_8610,1,7
理科大楼_8611,1,21
理科大楼_8612,1,20
理科大楼_8613,1,19
